id,category_id,name,name_or,slug,sku,description,description_or,short_desc,short_desc_or,price,mrp,show_strikethrough,unit,stock_qty,low_stock_threshold,min_order_qty,max_order_qty,images,tags,meta_title,meta_description,auto_keywords,meta_keywords,gtin,mpn,brand,condition,google_product_category,rating_avg,rating_count,is_active,is_featured,display_order,created_at,updated_at,packaging_form,pack_type,units_per_pack,unit_type,price_per_pack,unit_or,variants
5e9caa82-b260-4e4c-b23d-60a2465c0693,01965210-e948-4615-b072-72648c8dccc2,BH Chilly Powder 500gm,BH ଲଙ୍କା ଚୂର୍ଣ୍ଣ 500gm,bh-chilly-powder-500gm,BCR-SPI-2026-7123,"<p><strong>BH Chilly Powder 500gm</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 32 Packs</li></ul>","<p><strong>BH Chilly Powder 500gm</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 32 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 32 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 32 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Chilly%20Powder%20500gm.png"],[],BH Chilly Powder 500gm Wholesale Price Odisha | BCR TRADERS,"Buy BH Chilly Powder 500gm in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 32 Packs. Best B2B rates — order now.",[],"[""BH Chilly Powder 500gm"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Chilly Powder 500gm price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,32,Pack,,ବକ୍ସ,[]
289190d0-5c5f-46b5-aaaf-b99e22b0ff1e,01965210-e948-4615-b072-72648c8dccc2,BH Coriander Powder 100gm,BH ଧନିଆ ଚୂର୍ଣ୍ଣ 100gm,bh-coriander-powder-100gm,BCR-SPI-2026-7102,"<p><strong>BH Coriander Powder 100gm</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 10 Packs</li></ul>","<p><strong>BH Coriander Powder 100gm</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 10 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 10 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 10 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Coriander%20Powder%20100gm.png"],[],BH Coriander Powder 100gm Wholesale Price Odisha | BCR TRADERS,"Buy BH Coriander Powder 100gm in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 10 Packs. Best B2B rates — order now.",[],"[""BH Coriander Powder 100gm"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Coriander Powder 100gm price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,10,Pack,,ବକ୍ସ,[]
c6320def-ba73-464a-9517-6771d1c081cf,01965210-e948-4615-b072-72648c8dccc2,BH Coriander Powder 500gm,BH ଧନିଆ ଚୂର୍ଣ୍ଣ 500gm,bh-coriander-powder-500gm,BCR-SPI-2026-1961,"<p><strong>BH Coriander Powder 500gm</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 32 Packs</li></ul>","<p><strong>BH Coriander Powder 500gm</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 32 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 32 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 32 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Coriander%20Powder%20500gm.png"],[],BH Coriander Powder 500gm Wholesale Price Odisha | BCR TRADERS,"Buy BH Coriander Powder 500gm in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 32 Packs. Best B2B rates — order now.",[],"[""BH Coriander Powder 500gm"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Coriander Powder 500gm price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,32,Pack,,ବକ୍ସ,[]
e76d741c-6c9b-4943-ba93-22b7443ab5ce,01965210-e948-4615-b072-72648c8dccc2,BH Curry (5),BH କରି (5),bh-curry-5,BCR-SPI-2026-1942,"<p><strong>BH Curry (5)</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 60 Packs</li></ul>","<p><strong>BH Curry (5)</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 60 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Curry%20%285%29.png"],[],BH Curry (5) Wholesale Price Odisha | BCR TRADERS,"Buy BH Curry (5) in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 60 Packs. Best B2B rates — order now.",[],"[""BH Curry (5)"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Curry (5) price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,60,Pack,,ବକ୍ସ,[]
290c437d-287a-4f1e-b2dc-6a5a660bec41,01965210-e948-4615-b072-72648c8dccc2,BH Curry Powder 100gm,BH କରି ଚୂର୍ଣ୍ଣ 100gm,bh-curry-powder-100gm,BCR-SPI-2026-4704,"<p><strong>BH Curry Powder 100gm</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 10 Packs</li></ul>","<p><strong>BH Curry Powder 100gm</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 10 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 10 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 10 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Curry%20Powder%20100gm.png"],[],BH Curry Powder 100gm Wholesale Price Odisha | BCR TRADERS,"Buy BH Curry Powder 100gm in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 10 Packs. Best B2B rates — order now.",[],"[""BH Curry Powder 100gm"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Curry Powder 100gm price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,10,Pack,,ବକ୍ସ,[]
e30bea90-c7f5-4a8c-aec7-3372c26d091e,01965210-e948-4615-b072-72648c8dccc2,BH Dhania Powder (5),BH ଧନିଆ ଚୂର୍ଣ୍ଣ (5),bh-dhania-powder-5,BCR-SPI-2026-7120,"<p><strong>BH Dhania Powder (5)</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 60 Packs</li></ul>","<p><strong>BH Dhania Powder (5)</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 60 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Dhania%20Powder%20%285%29.png"],[],BH Dhania Powder (5) Wholesale Price Odisha | BCR TRADERS,"Buy BH Dhania Powder (5) in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 60 Packs. Best B2B rates — order now.",[],"[""BH Dhania Powder (5)"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Dhania Powder (5) price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,60,Pack,,ବକ୍ସ,[]
cf870ee2-7c6a-42e0-a533-7d73fcfdc729,01965210-e948-4615-b072-72648c8dccc2,BH Garam Masala (5),BH ଗରମ ମସଲା (5),bh-garam-masala-5,BCR-SPI-2026-3018,"<p><strong>BH Garam Masala (5)</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 60 Packs</li></ul>","<p><strong>BH Garam Masala (5)</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 60 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Garam%20Masala%20%285%29.png"],[],BH Garam Masala (5) Wholesale Price Odisha | BCR TRADERS,"Buy BH Garam Masala (5) in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 60 Packs. Best B2B rates — order now.",[],"[""BH Garam Masala (5)"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Garam Masala (5) price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,60,Pack,,ବକ୍ସ,[]
7c1bf520-f24f-45eb-bb1f-e3bd50256a21,01965210-e948-4615-b072-72648c8dccc2,BH haldi 100gm,BH ହଳଦୀ 100gm,bh-haldi-100gm,BCR-SPI-2026-2165,"<p><strong>BH haldi 100gm</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 10 Packs</li></ul>","<p><strong>BH haldi 100gm</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 10 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 10 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 10 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20haldi%20100gm.png"],[],BH haldi 100gm Wholesale Price Odisha | BCR TRADERS,"Buy BH haldi 100gm in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 10 Packs. Best B2B rates — order now.",[],"[""BH haldi 100gm"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH haldi 100gm price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,10,Pack,,ବକ୍ସ,[]
50c3368b-5c93-4f05-b37b-6977799087ad,01965210-e948-4615-b072-72648c8dccc2,BH Haldi powder (5),BH ହଳଦୀ ଚୂର୍ଣ୍ଣ (5),bh-haldi-powder-5,BCR-SPI-2026-7019,"<p><strong>BH Haldi powder (5)</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 60 Packs</li></ul>","<p><strong>BH Haldi powder (5)</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 60 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Haldi%20powder%20%285%29.png"],[],BH Haldi powder (5) Wholesale Price Odisha | BCR TRADERS,"Buy BH Haldi powder (5) in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 60 Packs. Best B2B rates — order now.",[],"[""BH Haldi powder (5)"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Haldi powder (5) price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,60,Pack,,ବକ୍ସ,[]
51419fb9-b03c-4af8-b052-8b452f9f1e7e,01965210-e948-4615-b072-72648c8dccc2,BH Jeera Powder (5),BH ଜିରା ଚୂର୍ଣ୍ଣ (5),bh-jeera-powder-5,BCR-SPI-2026-8585,"<p><strong>BH Jeera Powder (5)</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 60 Packs</li></ul>","<p><strong>BH Jeera Powder (5)</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 60 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 60 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Jeera%20Powder%20%285%29.png"],[],BH Jeera Powder (5) Wholesale Price Odisha | BCR TRADERS,"Buy BH Jeera Powder (5) in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 60 Packs. Best B2B rates — order now.",[],"[""BH Jeera Powder (5)"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Jeera Powder (5) price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,60,Pack,,ବକ୍ସ,[]
31f751a2-490b-4b4b-ac52-30e69c517a38,01965210-e948-4615-b072-72648c8dccc2,BH Jeera Powder 500gm,BH ଜିରା ଚୂର୍ଣ୍ଣ 500gm,bh-jeera-powder-500gm,BCR-SPI-2026-5953,"<p><strong>BH Jeera Powder 500gm</strong> by Bharat, available for wholesale and bulk purchase from BCR TRADERS. Rich aroma and authentic taste for everyday Indian cooking. Perfect for retailers, kirana stores and bulk buyers across Odisha looking for the best wholesale rates.</p><ul><li><strong>Brand:</strong> Bharat</li><li><strong>Category:</strong> Masala</li><li><strong>Packaging:</strong> 1 Box = 32 Packs</li></ul>","<p><strong>BH Jeera Powder 500gm</strong> (Bharat) ପାଇକାରୀ ଓ ବଲ୍କ କ୍ରୟ ପାଇଁ BCR TRADERS ରେ ଉପଲବ୍ଧ। ପ୍ରତିଦିନ ରୋଷେଇ ପାଇଁ ସୁଗନ୍ଧିତ ଏବଂ ଖାଣ୍ଟି ସ୍ୱାଦ। ଓଡ଼ିଶାର ଖୁଚୁରା ବିକ୍ରେତା, କିରାଣା ଦୋକାନ ଓ ବଲ୍କ କ୍ରେତାମାନଙ୍କ ପାଇଁ ସର୍ବୋତ୍ତମ ପାଇକାରୀ ଦରରେ।</p><ul><li><strong>ବ୍ରାଣ୍ଡ:</strong> Bharat</li><li><strong>ବର୍ଗ:</strong> ମସଲା</li><li><strong>ପ୍ୟାକେଜିଂ:</strong> 1 ବକ୍ସ = 32 ପ୍ୟାକେଟ୍</li></ul>",Bharat masala at wholesale price — 1 Box = 32 Packs.,Bharat ମସଲା ପାଇକାରୀ ଦରରେ — 1 ବକ୍ସ = 32 ପ୍ୟାକେଟ୍।,0,0,FALSE,Box,1000,10,1,,["https://keidnmgkasgavuyvlwpk.supabase.co/storage/v1/object/public/product-images/BH%20Jeera%20Powder%20500gm.png"],[],BH Jeera Powder 500gm Wholesale Price Odisha | BCR TRADERS,"Buy BH Jeera Powder 500gm in bulk at wholesale prices from BCR TRADERS, Odisha's trusted masala distributor. 1 Box = 32 Packs. Best B2B rates — order now.",[],"[""BH Jeera Powder 500gm"", ""Bharat wholesale"", ""masala wholesale Odisha"", ""buy masala in bulk"", ""BH Jeera Powder 500gm price"", ""wholesale masala distributor"", ""BCR Traders masala"", ""bulk masala Odisha""]",,,Bharat,new,,0,0,TRUE,TRUE,0,2026-07-14 12:00:00+00,2026-07-14 12:00:00+00,Pack,Box,32,Pack,,ବକ୍ସ,[]
